id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;fine_lavor;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
220;"4249";PIAZZALE LODI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2013";"12";9.21059848819681;45.4471258211864;"(45.44712582118636, 9.210598488196808)"
221;"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2007";"18";9.26432267144782;45.4703760048601;"(45.47037600486014, 9.264322671447816)"
222;"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2007";"404";9.25893936143823;45.4713498418597;"(45.47134984185971, 9.25893936143823)"
223;"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2007";"49";9.26184537721705;45.4699548060393;"(45.469954806039304, 9.26184537721705)"
224;"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2007";"11";9.25166720055227;45.4710188345555;"(45.47101883455545, 9.251667200552273)"
225;"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2007";"205";9.25029000756385;45.4711192675611;"(45.47111926756113, 9.25029000756385)"
226;"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2007";"59";9.25211344903436;45.4710374234372;"(45.471037423437245, 9.252113449034363)"
228;"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"2014";"183";9.1483855196412;45.4944456434722;"(45.49444564347218, 9.148385519641204)"
230;"6348";VIA ALFREDO PANZINI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2001";"5";9.1604599161496;45.4710200156567;"(45.47102001565669, 9.1604599161496)"
231;"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"1989";"81";9.15842468533172;45.4646594220644;"(45.46465942206436, 9.158424685331722)"
232;"2390";VIA PALMANOVA;;urbana;promiscuo pedoni;carreggiata;bidirezionale;non regolamentato;"2005";"25";9.24051520276103;45.499239509248;"(45.49923950924796, 9.240515202761031)"
233;"2390";VIA PALMANOVA;;urbana;promiscuo pedoni;carreggiata;bidirezionale;non regolamentato;"2005";"34";9.24110591967606;45.499666846708;"(45.49966684670799, 9.241105919676059)"
234;;VIA WERNER VON SIEMENS;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2019";"7";9.23771451370954;45.5103784666429;"(45.51037846664291, 9.237714513709538)"
235;"1163";VIALE FRANCESCO RESTELLI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"2011";"151";9.19871881219393;45.4918349733185;"(45.4918349733185, 9.19871881219393)"
236;"2292";VIA SPOLETO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"2019";"110";9.2163822510987;45.4954069743133;"(45.49540697431331, 9.2163822510987)"
237;"2292";VIA SPOLETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - discorde;attraversamento - ciclabile;"2019";"5";9.21698136173813;45.4951068462574;"(45.49510684625743, 9.216981361738128)"
238;"2258";VIA GIULIO E CORRADO VENINI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"2019";"24";9.21726835534876;45.4950702282846;"(45.49507022828461, 9.217268355348763)"
239;"2291";VIA MARTIRI OSCURI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"2019";"8";9.21729685207589;45.4949535447372;"(45.49495354473723, 9.217296852075888)"
240;"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"2012";"57";9.21051666589058;45.4679020471533;"(45.4679020471533, 9.210516665890582)"
241;"2709";VIA CADUTI DI MARCINELLE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2009";"463";9.26340979006797;45.4827269954844;"(45.482726995484384, 9.26340979006797)"
242;"2709";VIA CADUTI DI MARCINELLE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2009";"5";9.26472448524853;45.4806649136377;"(45.48066491363769, 9.264724485248529)"
243;"1135";VIA VOLTURNO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2012";"122";9.19109849619683;45.4882309557339;"(45.4882309557339, 9.191098496196826)"
244;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2013";"8";9.1913118268373;45.4811815511396;"(45.48118155113963, 9.191311826837302)"
245;"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile segnaletica;parterre;monodirezionale - concorde;corsia ciclabile;"2012";"18";9.21026511532122;45.4682755602649;"(45.46827556026486, 9.210265115321217)"
246;"6361";PIAZZALE GIULIO CESARE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;corsia ciclabile;"2005";"27";9.15553809672656;45.4733892611549;"(45.47338926115488, 9.155538096726556)"
247;"2291";VIA MARTIRI OSCURI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - discorde;attraversamento - ciclabile;"2019";"6";9.21721815386185;45.4949667796011;"(45.49496677960107, 9.21721815386185)"
248;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"79";9.15019219689651;45.4744441280031;"(45.474444128003086, 9.150192196896507)"
249;"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"2009";"262";9.15740980450968;45.4490303216289;"(45.449030321628946, 9.157409804509676)"
250;"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2009";"11";9.18355054750283;45.5051796384003;"(45.505179638400314, 9.18355054750283)"
253;"1746";VIA ETTORE MAJORANA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2010";"20";9.18471425698435;45.5130157902321;"(45.51301579023213, 9.184714256984346)"
254;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"1989";"16";9.1461166164358;45.477508213089;"(45.47750821308899, 9.146116616435803)"
255;"4068";CORSO LODI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2002";"6";9.22381090262495;45.4400439485088;"(45.440043948508844, 9.223810902624953)"
256;"2390";VIA PALMANOVA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"2005";"474";9.24331085075672;45.501296991689;"(45.50129699168895, 9.243310850756723)"
257;"408";VIA SANTA SOFIA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2011";"138";9.19152143858383;45.4571739172176;"(45.457173917217645, 9.191521438583834)"
258;"3219";PIAZZALE FERDINANDO MARTINI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"2009";"197";9.22148128526647;45.4565330476079;"(45.456533047607884, 9.221481285266467)"
259;"3219";PIAZZALE FERDINANDO MARTINI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"2009";"355";9.22011889660192;45.4569719670744;"(45.456971967074445, 9.220118896601916)"
260;"1746";VIA ETTORE MAJORANA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"2010";"21";9.17975950549569;45.5141714378521;"(45.514171437852106, 9.179759505495687)"
261;"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;passerella;bidirezionale;corsia ciclabile;"1990";"180";9.10291774745265;45.4801980491369;"(45.4801980491369, 9.10291774745265)"
262;"1360";VIALE MARCHE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2013";"22";9.19744205352707;45.4949243180557;"(45.49492431805571, 9.197442053527073)"
263;"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2011";"91";9.19869517678;45.4798324983839;"(45.479832498383885, 9.198695176779996)"
264;;PARCO NORD;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato;"2005";"147";9.17951744019692;45.5148260057412;"(45.514826005741156, 9.17951744019692)"
265;"6188";VIA ALBERTO DA GIUSSANO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"1999";"60";9.16431397875809;45.4681860443575;"(45.46818604435746, 9.16431397875809)"
266;"3118";CORSO INDIPENDENZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1985";"97";9.21401220815825;45.4677571680527;"(45.46775716805275, 9.214012208158248)"
267;"5144";ALZAIA NAVIGLIO GRANDE;;urbana;promiscuo veicoli;carreggiata;bidirezionale;FACILITAZIONE - divieto di transito ecc. bici;"1968";"1673";9.12971705371903;45.4410814729594;"(45.44108147295941, 9.129717053719034)"
268;"3319";VIALE DELL'AVIAZIONE;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2003";"348";9.2550837980112;45.460107332516;"(45.460107332515975, 9.255083798011203)"
269;"5275";VIALE CASSALA;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"2009";"105";9.15880516026754;45.4465957438324;"(45.4465957438324, 9.158805160267539)"
270;"1313";VIA BENIGNO CRESPI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"2009";"81";9.18610410466326;45.4986404249796;"(45.49864042497964, 9.186104104663263)"
271;"1418";VIA EMILIO DE MARCHI;;ciclabile;ciclabile sede propria;ponte;bidirezionale;corsia ciclabile;"2006";"133";9.2119652012209;45.505047340334;"(45.505047340333995, 9.211965201220895)"
272;"5275";VIALE CASSALA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2009";"39";9.1581983988702;45.447083471027;"(45.44708347102702, 9.158198398870201)"
273;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"1989";"76";9.14922430254018;45.474880266113;"(45.47488026611302, 9.149224302540178)"
275;"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"26";9.16043028034953;45.4608117634985;"(45.460811763498526, 9.160430280349534)"
276;"6785";VIA CUSAGO;;ciclabile;ciclabile sede propria;margine;monodirezionale - concorde;corsia ciclabile;"2005";"251";9.05747339133566;45.4544902528074;"(45.45449025280739, 9.057473391335662)"
277;"6363";PIAZZA GIOVANNI AMENDOLA;;ciclabile;ciclabile sede propria;parterre;bidirezionale;corsia ciclabile;"1989";"101";9.15176982786171;45.4737176753248;"(45.473717675324835, 9.151769827861713)"
278;"361";VIA UMBERTO VISCONTI DI MODRONE;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"97";9.19933564775592;45.4636954779936;"(45.463695477993596, 9.199335647755925)"
279;"6707";VIA BISCEGLIE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2006";"201";9.11918845907703;45.4495870508816;"(45.44958705088165, 9.119188459077026)"
280;"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile sede propria;margine;bidirezionale;corsia ciclabile;"2009";"172";9.18236326530655;45.5065747178811;"(45.5065747178811, 9.182363265306547)"
281;"6188";VIA ALBERTO DA GIUSSANO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"1999";"141";9.16342256230174;45.4689092317848;"(45.468909231784835, 9.163422562301738)"
282;"6188";VIA ALBERTO DA GIUSSANO;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"1999";"40";9.16500999867673;45.4677629554488;"(45.4677629554488, 9.165009998676732)"
283;"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile sede propria;margine;bidirezionale;corsia ciclabile;"2009";"211";9.18106256562539;45.5079989892789;"(45.507998989278946, 9.181062565625385)"
284;"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2011";"68";9.19763537818967;45.4786839983797;"(45.47868399837965, 9.197635378189668)"
285;"1201";VIA VITTOR PISANI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2011";"75";9.20200747868006;45.483381371142;"(45.48338137114199, 9.202007478680065)"
286;"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"2011";"20";9.20277536898526;45.4838705003787;"(45.4838705003787, 9.202775368985256)"
287;"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"2011";"38";9.20323999907823;45.4839314260697;"(45.48393142606965, 9.203239999078228)"
288;"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"2011";"40";9.2020344537879;45.4845819883753;"(45.484581988375275, 9.202034453787904)"
289;"3318";VIALE ENRICO FORLANINI;;urbana;promiscuo pedoni;margine;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2003";"150";9.25539305079865;45.4617732182127;"(45.46177321821267, 9.255393050798649)"
290;"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"2011";"28";9.20211264096477;45.484201782904;"(45.48420178290396, 9.202112640964774)"
291;"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2013";"8";9.19928480502259;45.4924432245189;"(45.49244322451887, 9.199284805022586)"
292;"3254";VIALE ARGONNE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2008";"25";9.23253434804846;45.4683360811457;"(45.46833608114569, 9.232534348048462)"
294;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;non regolamentato;"1999";"41";9.19580090725907;45.4847927444401;"(45.48479274444009, 9.195800907259068)"
295;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"38";9.17047975099643;45.4703312082687;"(45.470331208268746, 9.170479750996428)"
296;"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"1989";"5";9.17069022234178;45.4704558379303;"(45.47045583793034, 9.17069022234178)"
297;"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2011";"10";9.20202088652452;45.4843582027063;"(45.48435820270632, 9.202020886524517)"
298;"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2011";"11";9.20258635364642;45.4838771238426;"(45.48387712384263, 9.202586353646419)"
299;"2106";BASTIONI DI PORTA VENEZIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"2011";"158";9.20375598224278;45.4746071450384;"(45.4746071450384, 9.20375598224278)"
300;"1414";PIAZZA GORLA;;urbana;promiscuo pedoni;sottopasso;bidirezionale;non regolamentato;"1991";"31";9.22197939119203;45.5037075682447;"(45.50370756824471, 9.221979391192033)"
301;;PONTE VIA BERTELLI - VIA LISCATE;;urbana;promiscuo pedoni;passerella;bidirezionale;non regolamentato;"2006";"30";9.23211904374869;45.5042274718869;"(45.50422747188692, 9.232119043748687)"
302;"2700";VIALE TURCHIA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2012";"280";9.25977826571265;45.4967852049562;"(45.49678520495618, 9.259778265712647)"
303;"5450";CAVALCAVIA DON LORENZO MILANI;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2012";"219";9.14671906492308;45.4443302827342;"(45.44433028273425, 9.146719064923081)"
304;"6631";VIA EDOARDO CHINOTTO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2012";"177";9.12775281236949;45.4639669728989;"(45.46396697289893, 9.127752812369488)"
306;"7420";VIA GALLARATE;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2013";"34";9.09844032467031;45.5065878263417;"(45.506587826341715, 9.098440324670307)"
307;"3315";VIA FERDINANDO MARESCALCHI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2008";"9";9.23485549833786;45.4689639509094;"(45.468963950909426, 9.234855498337861)"
308;"3323";VIA MECENATE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1999";"9";9.24575529026516;45.4543838771556;"(45.45438387715561, 9.245755290265159)"
309;"3323";VIA MECENATE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"1999";"6";9.24914528175325;45.4518920974523;"(45.45189209745227, 9.249145281753247)"
310;"1377";PIAZZA CARBONARI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"2011";"8";9.20006075340286;45.4948862489019;"(45.494886248901935, 9.200060753402859)"
311;"6187";VIA GIORGIO PALLAVICINO;;urbana;promiscuo pedoni;carreggiata;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2013";"199";9.16222709138387;45.4709713356185;"(45.4709713356185, 9.16222709138387)"
312;"6891";VIA LIVIO CAMBI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"1995";"171";9.12558703147624;45.4898873728533;"(45.48988737285332, 9.125587031476236)"
314;"6631";VIA EDOARDO CHINOTTO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2012";"136";9.12754695287011;45.4642012740507;"(45.464201274050694, 9.12754695287011)"
315;"6785";VIA CUSAGO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2005";"11";9.05900087792542;45.4549581263935;"(45.454958126393464, 9.05900087792542)"
316;"5377";VIA PIETRO GIORDANI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"2006";"5";9.12190446199147;45.4455689713273;"(45.44556897132729, 9.121904461991466)"
317;"3220";VIA LAURA CICERI VISCONTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2008";"128";9.22096732056884;45.454217035746;"(45.454217035745955, 9.220967320568839)"
318;;AREA VERDE DI VIA FILIPPO PALIZZI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;"2006";"62";9.14187526401078;45.5036853495776;"(45.503685349577616, 9.141875264010778)"
321;"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"1999";"62";9.19788902996529;45.4866594254869;"(45.486659425486884, 9.197889029965292)"
