AnnoScol;Tipologia di Gestione;Unita Scol;Alunni;IdQuartiere;Quartiere
2017/2018;Privata paritaria;2;113;20;Loreto - Casoretto - NoLo
2017/2018;Privata paritaria;3;246;21;Buenos Aires - Porta Venezia - Porta Monforte
2017/2018;Privata paritaria;2;230;22;Citta' studi
2017/2018;Privata paritaria;3;163;23;Lambrate - Ortica
2017/2018;Privata paritaria;1;114;25;Corsica
2017/2018;Privata paritaria;2;121;26;XXII Marzo
2017/2018;Privata paritaria;1;104;27;Pta Romana
2017/2018;Privata paritaria;1;75;28;Umbria - Molise - Calvairate
2017/2018;Privata paritaria;3;341;35;Lodi - Corvetto
2017/2018;Privata paritaria;1;84;37;Morivione
2017/2018;Privata paritaria;1;66;38;Vigentino - Q.re Fatima
2017/2018;Privata paritaria;3;102;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2017/2018;Privata paritaria;2;191;43;Tibaldi
2017/2018;Privata paritaria;2;102;44;Porta Ticinese - Conchetta
2017/2018;Privata paritaria;1;20;45;Moncucco - San Cristoforo
2017/2018;Privata paritaria;1;77;49;Giambellino
2017/2018;Privata paritaria;1;47;50;Porta Genova
2017/2018;Privata paritaria;2;100;51;Porta Magenta
2017/2018;Privata paritaria;5;309;52;Bande Nere
2017/2018;Privata paritaria;2;151;53;Lorenteggio
2017/2018;Privata paritaria;2;94;56;Forze Armate
2017/2018;Privata paritaria;1;103;57;San Siro
2017/2018;Privata paritaria;2;88;58;De Angeli - Monte Rosa
2017/2018;Privata paritaria;2;154;60;Stadio - Ippodromi
2017/2018;Privata paritaria;1;77;61;Quarto Cagnino
2017/2018;Privata paritaria;1;10;63;Figino
2017/2018;Privata paritaria;1;37;66;QT 8
2017/2018;Privata paritaria;1;116;69;Sarpi
2017/2018;Privata paritaria;3;196;71;Villapizzone - Cagnola - Boldinasco
2017/2018;Privata paritaria;1;78;72;Maggiore - Musocco - Certosa
2017/2018;Privata paritaria;1;48;76;Quarto Oggiaro - Vialba - Musocco
2017/2018;Privata paritaria;2;140;77;Bovisa
2017/2018;Privata paritaria;1;120;79;Dergano
2017/2018;Privata paritaria;1;93;80;Affori
2017/2018;Privata paritaria;2;168;82;Comasina
2017/2018;Privata paritaria;1;76;83;Bruzzano
2017/2018;Privata paritaria;1;61;84;Parco Nord
2017/2018;Privata non paritaria;2;254;2;Brera
2017/2018;Privata non paritaria;1;49;11;Isola
2017/2018;Privata non paritaria;1;92;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2017/2018;Privata non paritaria;1;128;18;Cimiano - Rottole - Q.re Feltre
2017/2018;Privata non paritaria;1;58;22;Citta' studi
2017/2018;Privata non paritaria;1;141;25;Corsica
2017/2018;Privata non paritaria;1;20;45;Moncucco - San Cristoforo
2017/2018;Privata non paritaria;1;80;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2017/2018;Privata non paritaria;1;178;60;Stadio - Ippodromi
2017/2018;Privata non paritaria;1;41;67;Portello
2017/2018;Privata non paritaria;1;38;69;Sarpi
2017/2018;statale;1;110;6;Porta Ticinese - Conca del Naviglio
2017/2018;statale;2;169;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2017/2018;statale;2;135;16;Gorla - Precotto
2017/2018;statale;2;141;19;Padova - Turro - Crescenzago
2017/2018;statale;1;38;30;Taliedo - Morsenchio - Q.re Forlanini
2017/2018;statale;1;90;38;Vigentino - Q.re Fatima
2017/2018;statale;1;84;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2017/2018;statale;1;93;46;Barona
2017/2018;statale;1;127;52;Bande Nere
2017/2018;statale;1;17;54;Muggiano
2017/2018;statale;1;86;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2017/2018;statale;1;120;57;San Siro
2017/2018;statale;2;151;61;Quarto Cagnino
2017/2018;statale;1;76;62;Quinto Romano
2017/2018;statale;1;66;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2017/2018;statale;1;98;67;Portello
2017/2018;statale;1;46;69;Sarpi
2017/2018;statale;1;111;72;Maggiore - Musocco - Certosa
2017/2018;statale;3;232;80;Affori
2017/2018;statale;1;108;81;Bovisasca
2017/2018;statale;1;102;83;Bruzzano
2018/2019;Comunale;2;144;1;Duomo
2018/2019;Privata paritaria;2;149;1;Duomo
2018/2019;Comunale;1;72;10;Stazione Centrale - Ponte Seveso
2018/2019;Privata paritaria;2;172;10;Stazione Centrale - Ponte Seveso
2018/2019;Privata non paritaria;1;34;10;Stazione Centrale - Ponte Seveso
2018/2019;Comunale;2;285;11;Isola
2018/2019;Privata paritaria;1;152;11;Isola
2018/2019;Privata non paritaria;1;58;11;Isola
2018/2019;Comunale;5;513;12;Maciachini - Maggiolina
2018/2019;Privata paritaria;3;202;12;Maciachini - Maggiolina
2018/2019;Comunale;1;222;13;Greco - Segnano
2018/2019;Privata paritaria;1;40;13;Greco - Segnano
2018/2019;Comunale;5;694;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2018/2019;Privata paritaria;2;133;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2018/2019;Privata non paritaria;1;99;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2018/2019;statale;2;168;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2018/2019;Comunale;4;508;16;Gorla - Precotto
2018/2019;Privata paritaria;3;195;16;Gorla - Precotto
2018/2019;statale;2;130;16;Gorla - Precotto
2018/2019;Comunale;4;354;17;Adriano
2018/2019;Comunale;4;439;18;Cimiano - Rottole - Q.re Feltre
2018/2019;Privata paritaria;2;105;18;Cimiano - Rottole - Q.re Feltre
2018/2019;Privata non paritaria;1;118;18;Cimiano - Rottole - Q.re Feltre
2018/2019;Comunale;2;231;19;Padova - Turro - Crescenzago
2018/2019;Privata paritaria;3;224;19;Padova - Turro - Crescenzago
2018/2019;statale;2;140;19;Padova - Turro - Crescenzago
2018/2019;Comunale;2;242;2;Brera
2018/2019;Privata paritaria;1;100;2;Brera
2018/2019;Privata non paritaria;2;248;2;Brera
2018/2019;Comunale;4;693;20;Loreto - Casoretto - NoLo
2018/2019;Privata paritaria;2;81;20;Loreto - Casoretto - NoLo
2018/2019;Comunale;6;956;21;Buenos Aires - Porta Venezia - Porta Monforte
2018/2019;Privata paritaria;3;237;21;Buenos Aires - Porta Venezia - Porta Monforte
2018/2019;Comunale;4;497;22;Citta' studi
2018/2019;Privata paritaria;2;228;22;Citta' studi
2018/2019;Privata non paritaria;1;61;22;Citta' studi
2018/2019;Comunale;3;333;23;Lambrate - Ortica
2018/2019;Privata paritaria;3;160;23;Lambrate - Ortica
2018/2019;Comunale;3;258;25;Corsica
2018/2019;Privata paritaria;1;121;25;Corsica
2018/2019;Privata non paritaria;1;123;25;Corsica
2018/2019;Comunale;3;594;26;XXII Marzo
2018/2019;Privata paritaria;2;121;26;XXII Marzo
2018/2019;Privata paritaria;1;98;27;Pta Romana
2018/2019;Comunale;2;309;28;Umbria - Molise - Calvairate
2018/2019;Privata paritaria;1;78;28;Umbria - Molise - Calvairate
2018/2019;Comunale;1;148;29;Ortomercato
2018/2019;Comunale;1;143;3;Giardini P.ta Venezia
2018/2019;Comunale;4;402;30;Taliedo - Morsenchio - Q.re Forlanini
2018/2019;statale;1;42;30;Taliedo - Morsenchio - Q.re Forlanini
2018/2019;Comunale;1;101;31;Monlue' - Ponte Lambro
2018/2019;Comunale;2;227;33;Rogoredo - Santa Giulia
2018/2019;Comunale;1;16;34;Chiaravalle
2018/2019;Comunale;6;738;35;Lodi - Corvetto
2018/2019;Privata paritaria;3;281;35;Lodi - Corvetto
2018/2019;Comunale;1;65;37;Morivione
2018/2019;Privata paritaria;1;78;37;Morivione
2018/2019;Comunale;2;275;38;Vigentino - Q.re Fatima
2018/2019;Privata paritaria;1;62;38;Vigentino - Q.re Fatima
2018/2019;statale;1;88;38;Vigentino - Q.re Fatima
2018/2019;Comunale;1;105;4;Guastalla
2018/2019;Privata paritaria;5;358;4;Guastalla
2018/2019;Comunale;3;300;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2018/2019;Comunale;4;473;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2018/2019;Privata paritaria;2;97;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2018/2019;statale;1;87;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2018/2019;Privata paritaria;2;206;43;Tibaldi
2018/2019;Comunale;2;190;44;Porta Ticinese - Conchetta
2018/2019;Privata paritaria;2;96;44;Porta Ticinese - Conchetta
2018/2019;Comunale;3;307;45;Moncucco - San Cristoforo
2018/2019;Privata paritaria;1;26;45;Moncucco - San Cristoforo
2018/2019;Privata non paritaria;1;24;45;Moncucco - San Cristoforo
2018/2019;Comunale;2;145;46;Barona
2018/2019;statale;1;97;46;Barona
2018/2019;Comunale;3;300;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2018/2019;Privata non paritaria;1;61;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2018/2019;Comunale;1;196;49;Giambellino
2018/2019;Privata paritaria;1;75;49;Giambellino
2018/2019;Comunale;3;434;5;Porta Vigentina - Porta Lodovica
2019/2020;Comunale;2;132;1;Duomo
2019/2020;Comunale;2;234;2;Brera
2019/2020;Comunale;1;141;3;Giardini P.ta Venezia
2019/2020;Comunale;1;99;4;Guastalla
2019/2020;Comunale;3;415;5;Porta Vigentina - Porta Lodovica
2019/2020;Comunale;5;515;6;Porta Ticinese - Conca del Naviglio
2019/2020;Comunale;2;282;7;Magenta - S.Vittore
2019/2020;Comunale;1;74;9;Porta Garibaldi - Porta Nuova
2019/2020;Comunale;1;69;10;Stazione Centrale - Ponte Seveso
2019/2020;Comunale;2;274;11;Isola
2019/2020;Comunale;5;508;12;Maciachini - Maggiolina
2019/2020;Comunale;1;222;13;Greco - Segnano
2019/2020;Comunale;5;700;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2019/2020;Comunale;4;495;16;Gorla - Precotto
2019/2020;Comunale;4;337;17;Adriano
2019/2020;Comunale;4;435;18;Cimiano - Rottole - Q.re Feltre
2019/2020;Comunale;2;225;19;Padova - Turro - Crescenzago
2019/2020;Comunale;4;695;20;Loreto - Casoretto - NoLo
2019/2020;Comunale;6;920;21;Buenos Aires - Porta Venezia - Porta Monforte
2019/2020;Comunale;4;483;22;Citta' studi
2019/2020;Comunale;3;318;23;Lambrate - Ortica
2019/2020;Comunale;3;261;25;Corsica
2019/2020;Comunale;3;586;26;XXII Marzo
2019/2020;Comunale;2;298;28;Umbria - Molise - Calvairate
2019/2020;Comunale;1;149;29;Ortomercato
2019/2020;Comunale;4;418;30;Taliedo - Morsenchio - Q.re Forlanini
2019/2020;Comunale;1;93;31;Monlue' - Ponte Lambro
2019/2020;Comunale;2;224;33;Rogoredo - Santa Giulia
2019/2020;Comunale;1;11;34;Chiaravalle
2019/2020;Comunale;6;734;35;Lodi - Corvetto
2019/2020;Comunale;1;72;37;Morivione
2019/2020;Comunale;2;272;38;Vigentino - Q.re Fatima
2019/2020;Comunale;3;267;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2019/2020;Comunale;4;457;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2019/2020;Comunale;2;198;44;Porta Ticinese - Conchetta
2019/2020;Comunale;3;302;45;Moncucco - San Cristoforo
2019/2020;Comunale;2;148;46;Barona
2019/2020;Comunale;3;289;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2019/2020;Comunale;1;177;49;Giambellino
2019/2020;Comunale;3;422;50;Porta Genova
2019/2020;Comunale;2;256;51;Porta Magenta
2019/2020;Comunale;7;844;52;Bande Nere
2019/2020;Comunale;3;360;53;Lorenteggio
2019/2020;Comunale;6;564;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2019/2020;Comunale;5;518;56;Forze Armate
2019/2020;Comunale;1;170;58;De Angeli - Monte Rosa
2019/2020;Comunale;3;416;60;Stadio - Ippodromi
2019/2020;Comunale;1;50;63;Figino
2019/2020;Comunale;1;75;64;Trenno
2019/2020;Comunale;5;476;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2019/2020;Comunale;2;165;66;QT 8
2019/2020;Comunale;1;152;67;Portello
2019/2020;Comunale;2;452;68;Pagano
2019/2020;Comunale;2;523;69;Sarpi
2019/2020;Comunale;7;886;71;Villapizzone - Cagnola - Boldinasco
2019/2020;Comunale;5;506;76;Quarto Oggiaro - Vialba - Musocco
2019/2020;Comunale;2;248;77;Bovisa
2019/2020;Comunale;2;318;79;Dergano
2019/2020;Comunale;2;193;80;Affori
2019/2020;Comunale;2;130;81;Bovisasca
2019/2020;Comunale;1;83;82;Comasina
2019/2020;Comunale;1;123;83;Bruzzano
2019/2020;Privata paritaria;2;123;1;Duomo
2019/2020;Privata paritaria;1;91;2;Brera
2019/2020;Privata paritaria;5;361;4;Guastalla
2019/2020;Privata paritaria;1;58;5;Porta Vigentina - Porta Lodovica
2019/2020;Privata paritaria;1;36;6;Porta Ticinese - Conca del Naviglio
2019/2020;Privata paritaria;3;312;7;Magenta - S.Vittore
2019/2020;Privata paritaria;2;168;10;Stazione Centrale - Ponte Seveso
2019/2020;Privata paritaria;1;125;11;Isola
2019/2020;Privata paritaria;3;191;12;Maciachini - Maggiolina
2019/2020;Privata paritaria;1;45;13;Greco - Segnano
2019/2020;Privata paritaria;2;133;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2019/2020;Privata paritaria;3;200;16;Gorla - Precotto
2019/2020;Privata paritaria;2;109;18;Cimiano - Rottole - Q.re Feltre
2019/2020;Privata paritaria;3;238;19;Padova - Turro - Crescenzago
2019/2020;Privata paritaria;2;70;20;Loreto - Casoretto - NoLo
2019/2020;Privata paritaria;3;250;21;Buenos Aires - Porta Venezia - Porta Monforte
2019/2020;Privata paritaria;2;262;22;Citta' studi
2019/2020;Privata paritaria;3;183;23;Lambrate - Ortica
2019/2020;Privata paritaria;1;97;25;Corsica
2019/2020;Privata paritaria;2;123;26;XXII Marzo
2019/2020;Privata paritaria;1;91;27;Pta Romana
2019/2020;Privata paritaria;1;84;28;Umbria - Molise - Calvairate
2019/2020;Privata paritaria;3;266;35;Lodi - Corvetto
2019/2020;Privata paritaria;1;66;37;Morivione
2019/2020;Privata paritaria;1;64;38;Vigentino - Q.re Fatima
2019/2020;Privata paritaria;2;86;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2019/2020;Privata paritaria;2;207;43;Tibaldi
2019/2020;Privata paritaria;2;117;44;Porta Ticinese - Conchetta
2019/2020;Privata paritaria;1;22;45;Moncucco - San Cristoforo
2019/2020;Privata paritaria;1;72;49;Giambellino
2019/2020;Privata paritaria;2;120;51;Porta Magenta
2019/2020;Privata paritaria;5;320;52;Bande Nere
2019/2020;Privata paritaria;2;179;53;Lorenteggio
2019/2020;Privata paritaria;2;103;56;Forze Armate
2019/2020;Privata paritaria;1;134;57;San Siro
2019/2020;Privata paritaria;2;118;58;De Angeli - Monte Rosa
2019/2020;Privata paritaria;2;168;60;Stadio - Ippodromi
2019/2020;Privata paritaria;1;80;61;Quarto Cagnino
2019/2020;Privata paritaria;1;18;63;Figino
2019/2020;Privata paritaria;1;34;66;QT 8
2019/2020;Privata paritaria;1;119;69;Sarpi
2019/2020;Privata paritaria;3;197;71;Villapizzone - Cagnola - Boldinasco
2019/2020;Privata paritaria;1;67;72;Maggiore - Musocco - Certosa
2019/2020;Privata paritaria;1;39;76;Quarto Oggiaro - Vialba - Musocco
2019/2020;Privata paritaria;1;69;77;Bovisa
2019/2020;Privata paritaria;1;114;79;Dergano
2019/2020;Privata paritaria;1;112;80;Affori
2019/2020;Privata paritaria;2;146;82;Comasina
2019/2020;Privata paritaria;1;75;83;Bruzzano
2019/2020;Privata paritaria;1;61;84;Parco Nord
2019/2020;Privata non paritaria;2;240;2;Brera
2019/2020;Privata non paritaria;1;79;10;Stazione Centrale - Ponte Seveso
2019/2020;Privata non paritaria;1;65;11;Isola
2019/2020;Privata non paritaria;1;97;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2019/2020;Privata non paritaria;1;109;18;Cimiano - Rottole - Q.re Feltre
2019/2020;Privata non paritaria;1;64;22;Citta' studi
2019/2020;Privata non paritaria;1;90;25;Corsica
2019/2020;Privata non paritaria;1;22;45;Moncucco - San Cristoforo
2019/2020;Privata non paritaria;1;76;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2019/2020;Privata non paritaria;1;155;60;Stadio - Ippodromi
2019/2020;Privata non paritaria;1;138;67;Portello
2019/2020;Privata non paritaria;1;43;69;Sarpi
2019/2020;statale;1;117;6;Porta Ticinese - Conca del Naviglio
2019/2020;statale;2;192;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2019/2020;statale;2;131;16;Gorla - Precotto
2019/2020;statale;2;130;19;Padova - Turro - Crescenzago
2019/2020;statale;1;45;30;Taliedo - Morsenchio - Q.re Forlanini
2019/2020;statale;1;87;38;Vigentino - Q.re Fatima
2019/2020;statale;1;94;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2019/2020;statale;1;81;46;Barona
2019/2020;statale;1;110;52;Bande Nere
2019/2020;statale;1;22;54;Muggiano
2019/2020;statale;1;85;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2019/2020;statale;1;113;57;San Siro
2019/2020;statale;2;145;61;Quarto Cagnino
2019/2020;statale;1;66;62;Quinto Romano
2019/2020;statale;1;60;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2019/2020;statale;1;100;67;Portello
2019/2020;statale;1;49;69;Sarpi
2019/2020;statale;1;113;72;Maggiore - Musocco - Certosa
2019/2020;statale;3;232;80;Affori
2019/2020;statale;1;115;81;Bovisasca
2019/2020;statale;1;95;83;Bruzzano
2020/2021;Comunale;2;134;1;Duomo
2020/2021;Comunale;2;213;2;Brera
2020/2021;Comunale;1;132;3;Giardini P.ta Venezia
2020/2021;Comunale;1;91;4;Guastalla
2020/2021;Comunale;3;385;5;Porta Vigentina - Porta Lodovica
2020/2021;Comunale;5;466;6;Porta Ticinese - Conca del Naviglio
2020/2021;Comunale;2;248;7;Magenta - S.Vittore
2020/2021;Comunale;1;66;9;Porta Garibaldi - Porta Nuova
2020/2021;Comunale;1;69;10;Stazione Centrale - Ponte Seveso
2020/2021;Comunale;2;247;11;Isola
2020/2021;Comunale;5;477;12;Maciachini - Maggiolina
2020/2021;Comunale;1;211;13;Greco - Segnano
2020/2021;Comunale;5;626;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2020/2021;Comunale;4;439;16;Gorla - Precotto
2020/2021;Comunale;4;311;17;Adriano
2020/2021;Comunale;4;413;18;Cimiano - Rottole - Q.re Feltre
2020/2021;Comunale;2;201;19;Padova - Turro - Crescenzago
2020/2021;Comunale;4;653;20;Loreto - Casoretto - NoLo
2020/2021;Comunale;6;844;21;Buenos Aires - Porta Venezia - Porta Monforte
2020/2021;Comunale;4;450;22;Citta' studi
2020/2021;Comunale;3;303;23;Lambrate - Ortica
2020/2021;Comunale;3;250;25;Corsica
2020/2021;Comunale;3;520;26;XXII Marzo
2020/2021;Comunale;2;258;28;Umbria - Molise - Calvairate
2020/2021;Comunale;1;125;29;Ortomercato
2020/2021;Comunale;4;385;30;Taliedo - Morsenchio - Q.re Forlanini
2020/2021;Comunale;1;92;31;Monlue' - Ponte Lambro
2020/2021;Comunale;2;212;33;Rogoredo - Santa Giulia
2020/2021;Comunale;6;671;35;Lodi - Corvetto
2020/2021;Comunale;1;63;37;Morivione
2020/2021;Comunale;2;260;38;Vigentino - Q.re Fatima
2020/2021;Comunale;3;259;41;Gratosoglio - Q.re Missaglia - Q.re Terrazze
2020/2021;Comunale;4;428;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2020/2021;Comunale;2;182;44;Porta Ticinese - Conchetta
2020/2021;Comunale;3;285;45;Moncucco - San Cristoforo
2020/2021;Comunale;2;138;46;Barona
2020/2021;Comunale;3;264;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2020/2021;Comunale;1;169;49;Giambellino
2020/2021;Comunale;3;398;50;Porta Genova
2020/2021;Comunale;2;239;51;Porta Magenta
2020/2021;Comunale;7;767;52;Bande Nere
2020/2021;Comunale;3;332;53;Lorenteggio
2020/2021;Comunale;6;518;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2020/2021;Comunale;5;485;56;Forze Armate
2020/2021;Comunale;1;160;58;De Angeli - Monte Rosa
2020/2021;Comunale;3;349;60;Stadio - Ippodromi
2020/2021;Comunale;1;48;63;Figino
2020/2021;Comunale;1;73;64;Trenno
2020/2021;Comunale;5;444;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2020/2021;Comunale;2;161;66;QT 8
2020/2021;Comunale;1;142;67;Portello
2020/2021;Comunale;2;415;68;Pagano
2020/2021;Comunale;2;448;69;Sarpi
2020/2021;Comunale;7;788;71;Villapizzone - Cagnola - Boldinasco
2020/2021;Comunale;5;439;76;Quarto Oggiaro - Vialba - Musocco
2020/2021;Comunale;2;223;77;Bovisa
2020/2021;Comunale;2;279;79;Dergano
2020/2021;Comunale;2;183;80;Affori
2020/2021;Comunale;2;115;81;Bovisasca
2020/2021;Comunale;1;81;82;Comasina
2020/2021;Comunale;1;119;83;Bruzzano
2020/2021;Privata paritaria;2;111;1;Duomo
2020/2021;Privata paritaria;1;83;2;Brera
2020/2021;Privata paritaria;4;270;4;Guastalla
2020/2021;Privata paritaria;1;57;5;Porta Vigentina - Porta Lodovica
2020/2021;Privata paritaria;1;46;6;Porta Ticinese - Conca del Naviglio
2020/2021;Privata paritaria;3;309;7;Magenta - S.Vittore
2020/2021;Privata paritaria;2;176;10;Stazione Centrale - Ponte Seveso
2020/2021;Privata paritaria;1;119;11;Isola
2020/2021;Privata paritaria;3;112;12;Maciachini - Maggiolina
2020/2021;Privata paritaria;1;38;13;Greco - Segnano
2020/2021;Privata paritaria;2;110;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2020/2021;Privata paritaria;3;185;16;Gorla - Precotto
2020/2021;Privata paritaria;2;93;18;Cimiano - Rottole - Q.re Feltre
2020/2021;Privata paritaria;3;211;19;Padova - Turro - Crescenzago
2020/2021;Privata paritaria;1;20;20;Loreto - Casoretto - NoLo
2020/2021;Privata paritaria;3;265;21;Buenos Aires - Porta Venezia - Porta Monforte
2020/2021;Privata paritaria;2;245;22;Citta' studi
2020/2021;Privata paritaria;3;172;23;Lambrate - Ortica
2020/2021;Privata paritaria;2;139;25;Corsica
2020/2021;Privata paritaria;2;86;26;XXII Marzo
2020/2021;Privata paritaria;1;80;27;Pta Romana
2020/2021;Privata paritaria;1;82;28;Umbria - Molise - Calvairate
2020/2021;Privata paritaria;3;230;35;Lodi - Corvetto
2020/2021;Privata paritaria;1;65;36;Scalo Romana
2020/2021;Privata paritaria;1;56;38;Vigentino - Q.re Fatima
2020/2021;Privata paritaria;2;78;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2020/2021;Privata paritaria;2;206;43;Tibaldi
2020/2021;Privata paritaria;2;88;44;Porta Ticinese - Conchetta
2020/2021;Privata paritaria;1;42;45;Moncucco - San Cristoforo
2020/2021;Privata paritaria;1;71;49;Giambellino
2020/2021;Privata paritaria;2;144;51;Porta Magenta
2020/2021;Privata paritaria;4;238;52;Bande Nere
2020/2021;Privata paritaria;2;216;53;Lorenteggio
2020/2021;Privata paritaria;1;67;56;Forze Armate
2020/2021;Privata paritaria;1;143;57;San Siro
2020/2021;Privata paritaria;2;118;58;De Angeli - Monte Rosa
2020/2021;Privata paritaria;2;144;60;Stadio - Ippodromi
2020/2021;Privata paritaria;1;72;61;Quarto Cagnino
2020/2021;Privata paritaria;1;27;63;Figino
2020/2021;Privata paritaria;1;35;66;QT 8
2020/2021;Privata paritaria;1;112;69;Sarpi
2020/2021;Privata paritaria;3;144;71;Villapizzone - Cagnola - Boldinasco
2020/2021;Privata paritaria;1;96;72;Maggiore - Musocco - Certosa
2020/2021;Privata paritaria;1;47;76;Quarto Oggiaro - Vialba - Musocco
2020/2021;Privata paritaria;1;87;77;Bovisa
2020/2021;Privata paritaria;1;112;79;Dergano
2020/2021;Privata paritaria;1;96;80;Affori
2020/2021;Privata paritaria;2;110;82;Comasina
2020/2021;Privata paritaria;1;74;83;Bruzzano
2020/2021;Privata paritaria;1;47;84;Parco Nord
2020/2021;Privata non paritaria;2;222;2;Brera
2020/2021;Privata non paritaria;2;167;10;Stazione Centrale - Ponte Seveso
2020/2021;Privata non paritaria;1;111;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2020/2021;Privata non paritaria;1;91;18;Cimiano - Rottole - Q.re Feltre
2020/2021;Privata non paritaria;1;58;22;Citta' studi
2020/2021;Privata non paritaria;1;91;25;Corsica
2020/2021;Privata non paritaria;1;75;48;Ronchetto sul Naviglio - Q.re Lodovico il Moro
2020/2021;Privata non paritaria;2;217;60;Stadio - Ippodromi
2020/2021;Privata non paritaria;1;126;67;Portello
2020/2021;Privata non paritaria;1;40;69;Sarpi
2020/2021;statale;1;108;6;Porta Ticinese - Conca del Naviglio
2020/2021;statale;2;176;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2020/2021;statale;2;142;16;Gorla - Precotto
2020/2021;statale;2;111;19;Padova - Turro - Crescenzago
2020/2021;statale;1;44;30;Taliedo - Morsenchio - Q.re Forlanini
2020/2021;statale;1;81;38;Vigentino - Q.re Fatima
2020/2021;statale;1;74;42;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata
2020/2021;statale;1;76;46;Barona
2020/2021;statale;1;105;52;Bande Nere
2020/2021;statale;1;18;54;Muggiano
2020/2021;statale;1;78;55;Baggio - Q.re degli Olmi - Q.re Valsesia
2020/2021;statale;1;103;57;San Siro
2020/2021;statale;2;134;61;Quarto Cagnino
2020/2021;statale;1;56;62;Quinto Romano
2020/2021;statale;1;51;65;Q.re Gallaratese - Q.re San Leonardo - Lampugnano
2020/2021;statale;1;98;67;Portello
2020/2021;statale;1;48;69;Sarpi
2020/2021;statale;1;93;72;Maggiore - Musocco - Certosa
2020/2021;statale;3;200;80;Affori
2020/2021;statale;1;85;81;Bovisasca
2020/2021;statale;1;97;83;Bruzzano
2021/2022;Comunale;2;134;1;Duomo
2021/2022;Comunale;2;210;2;Brera
2021/2022;Comunale;1;119;3;Giardini P.ta Venezia
2021/2022;Comunale;1;90;4;Guastalla
2021/2022;Comunale;3;357;5;Porta Vigentina - Porta Lodovica
2021/2022;Comunale;4;371;6;Porta Ticinese - Conca del Naviglio
2021/2022;Comunale;2;233;7;Magenta - S.Vittore
2021/2022;Comunale;1;58;9;Porta Garibaldi - Porta Nuova
2021/2022;Comunale;1;67;10;Stazione Centrale - Ponte Seveso
2021/2022;Comunale;2;252;11;Isola
2021/2022;Comunale;5;431;12;Maciachini - Maggiolina
2021/2022;Comunale;1;193;13;Greco - Segnano
2021/2022;Comunale;5;629;14;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi
2021/2022;Comunale;4;460;16;Gorla - Precotto
2021/2022;Comunale;4;320;17;Adriano
2021/2022;Comunale;4;402;18;Cimiano - Rottole - Q.re Feltre
2021/2022;Comunale;2;213;19;Padova - Turro - Crescenzago
2021/2022;Comunale;4;659;20;Loreto - Casoretto - NoLo
2021/2022;Comunale;6;826;21;Buenos Aires - Porta Venezia - Porta Monforte
2021/2022;Comunale;4;441;22;Citta' studi
